"subject","predicate","object"
"http://en.wikipedia.org/wiki/Washington,_Louisiana","http://xmlns.com/foaf/0.1/primaryTopic","http://dbpedia.org/resource/Washington,_Louisiana"
"http://dbpedia.org/resource/Washington,_Louisiana","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/Object100002684"
"http://dbpedia.org/resource/Washington,_Louisiana","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/AdministrativeDistrict108491826"
"http://dbpedia.org/resource/Washington,_Louisiana","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/District108552138"
"http://dbpedia.org/resource/Washington,_Louisiana","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/Site108651247"
"http://dbpedia.org/resource/Washington,_Louisiana","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/Municipality108626283"
"http://dbpedia.org/resource/Washington,_Louisiana","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/YagoGeoEntity"
"http://dbpedia.org/resource/Washington,_Louisiana","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#Thing"
"http://dbpedia.org/resource/Washington,_Louisiana","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/Region108630985"
"http://dbpedia.org/resource/Washington,_Louisiana","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/TownsInLouisiana"
"http://dbpedia.org/resource/Washington,_Louisiana","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/Tract108673395"
"http://dbpedia.org/resource/Washington,_Louisiana","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/PopulatedPlacesInLouisianaWithAfricanAmericanMajorityPopulations"
"http://dbpedia.org/resource/Washington,_Louisiana","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/ontology/Settlement"
"http://dbpedia.org/resource/Washington,_Louisiana","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity"
"http://dbpedia.org/resource/Washington,_Louisiana","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.opengis.net/gml/_Feature"
"http://dbpedia.org/resource/Washington,_Louisiana","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/ontology/Place"
"http://dbpedia.org/resource/Washington,_Louisiana","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/GeographicalArea108574314"
"http://dbpedia.org/resource/Washington,_Louisiana","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/ontology/PopulatedPlace"
"http://dbpedia.org/resource/Washington,_Louisiana","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/Location100027167"
"http://dbpedia.org/resource/Washington,_Louisiana","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/YagoLegalActorGeo"
"http://dbpedia.org/resource/Washington,_Louisiana","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/PopulatedPlacesInSt.LandryParish,Louisiana"
"http://dbpedia.org/resource/Washington,_Louisiana","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/UrbanArea108675967"
"http://dbpedia.org/resource/Washington,_Louisiana","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/PhysicalEntity100001930"
"http://dbpedia.org/resource/Washington,_Louisiana","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://schema.org/Place"
"http://dbpedia.org/resource/Washington,_Louisiana","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://dbpedia.org/class/yago/Town108665504"
"http://dbpedia.org/resource/Washington,_Louisiana","http://www.w3.org/2002/07/owl#sameAs","http://ht.dbpedia.org/resource/Washington,_Lwizyana"
"http://dbpedia.org/resource/Washington,_Louisiana","http://www.w3.org/2002/07/owl#sameAs","http://www.rdfabout.com/rdf/usgov/geo/us/la/counties/st_landry_parish/district_4/washington"
"http://dbpedia.org/resource/Washington,_Louisiana","http://www.w3.org/2002/07/owl#sameAs","http://rdf.freebase.com/ns/m.0tmjx"
"http://dbpedia.org/resource/Washington,_Louisiana","http://www.w3.org/2002/07/owl#sameAs","http://zh.dbpedia.org/resource/华盛顿_(路易斯安那州)"
"http://dbpedia.org/resource/Washington,_Louisiana","http://www.w3.org/2002/07/owl#sameAs","http://es.dbpedia.org/resource/Washington_(Luisiana)"
"http://dbpedia.org/resource/Washington,_Louisiana","http://www.w3.org/2002/07/owl#sameAs","http://fa.dbpedia.org/resource/واشینگتن،_لوئیزیانا"
